0.189040005207	892
0.313161671162	892.041
0.23447804153	892.082
0.103772237897	892.123
0.153958663344	892.164
0.282560944557	892.205
0.399384379387	892.246
0.441982805729	892.287
0.4896735847	892.328
0.522938132286	892.369
0.541854560375	892.41
0.596029579639	892.451
0.63383680582	892.492
0.645841598511	892.533
0.624232292175	892.574
0.560909450054	892.615
0.506806969643	892.656
0.480605751276	892.697
0.51804125309	892.738
0.588969111443	892.779
0.631752729416	892.82
0.64160835743	892.861
0.573849439621	892.902
0.422923803329	892.943
0.248133644462	892.984
0.0736553743482	893.025
0.137872487307	893.066
0.258405685425	893.107
0.324312567711	893.148
0.321188211441	893.189
0.267541617155	893.23
0.233354330063	893.271
0.259851068258	893.312
0.338458180428	893.353
0.391119092703	893.394
0.388438463211	893.435
0.348384946585	893.476
0.262424618006	893.517
0.154790818691	893.558
0.0831459462643	893.599
0.107554987073	893.64
0.169385880232	893.681
0.233836874366	893.722
0.333225131035	893.763
0.459734112024	893.804
0.589593291283	893.845
0.687955260277	893.886
0.723296821117	893.927
0.688665390015	893.968
0.595218002796	894.009
0.473479807377	894.05
0.382734328508	894.091
0.398051589727	894.132
0.471924722195	894.173
0.524939715862	894.214
0.556148946285	894.255
0.555039048195	894.296
0.557955205441	894.337
0.601856410503	894.378
0.658463418484	894.419
0.725978732109	894.46
0.761697947979	894.501
0.706132471561	894.542
0.57302314043	894.583
0.408129096031	894.624
0.26743838191	894.665
0.225537568331	894.706
0.288152575493	894.747
0.35043746233	894.788
0.345803767443	894.829
0.295152783394	894.87
0.19968906045	894.911
0.147730275989	894.952
0.249580726027	894.993
0.36097458005	895.034
0.439206659794	895.075
0.472816318274	895.116
0.469125688076	895.157
0.427771121264	895.198
0.358501166105	895.239
0.293549716473	895.28
0.235240444541	895.321
0.188202142715	895.362
0.169360473752	895.403
0.170965954661	895.444
0.213955879211	895.485
0.26599547267	895.526
0.310562193394	895.567
0.342018812895	895.608
0.33415171504	895.649
0.299204558134	895.69
0.269107252359	895.731
0.278834939003	895.772
0.338707596064	895.813
0.399898976088	895.854
0.432795643806	895.895
0.448097109795	895.936
0.431828409433	895.977
0.357113331556	896.018
0.254704684019	896.059
0.147670120001	896.1
0.061135314405	896.141
0.0879052132368	896.182
0.136431053281	896.223
0.151425331831	896.264
0.12424904108	896.305
0.059536036104	896.346
0.0426334068179	896.387
0.129581451416	896.428
0.218369409442	896.469
0.281156986952	896.51
0.304396003485	896.551
0.312442868948	896.592
0.283338814974	896.633
0.220517396927	896.674
0.157385036349	896.715
0.100027956069	896.756
0.0802074372768	896.797
0.0918995440006	896.838
0.0913688093424	896.879
0.0804508253932	896.92
0.0517627932131	896.961
0.000454789958894	897.002
0.0514348931611	897.043
0.097588814795	897.084
0.128281354904	897.125
0.139767274261	897.166
0.13325239718	897.207
0.112719543278	897.248
0.114372715354	897.289
0.151626169682	897.33
0.213665500283	897.371
0.287006527185	897.412
0.323138415813	897.453
0.317030966282	897.494
0.298600703478	897.535
0.224958911538	897.576
0.11848090589	897.617
0.0363590978086	897.658
0.149685204029	897.699
0.258342057467	897.74
0.342335313559	897.781
0.388622283936	897.822
0.360807150602	897.863
0.299684464931	897.904
0.232266694307	897.945
0.190187588334	897.986
0.238009750843	898.027
0.32384377718	898.068
0.378952682018	898.109
0.420460313559	898.15
0.404200255871	898.191
0.314753472805	898.232
0.217578679323	898.273
0.127725988626	898.314
0.127423062921	898.355
0.232968643308	898.396
0.318704277277	898.437
0.358018547297	898.478
0.387475639582	898.519
0.392116218805	898.56
0.341777443886	898.601
0.274082303047	898.642
0.210494279861	898.683
0.134840711951	898.724
0.0541699640453	898.765
0.0209189187735	898.806
0.0853710100055	898.847
0.118277914822	898.888
0.12789735198	898.929
0.127104267478	898.97
0.118482895195	899.011
0.148291409016	899.052
0.217386379838	899.093
0.289302259684	899.134
0.371121555567	899.175
0.42027977109	899.216
0.393738597631	899.257
0.362491309643	899.298
0.299462735653	899.339
0.189033553004	899.38
0.110009454191	899.421
0.0684498026967	899.462
0.106915570796	899.503
0.126219287515	899.544
0.127369046211	899.585
0.0955940112472	899.626
0.0849344581366	899.667
0.0925227925181	899.708
0.122181996703	899.749
0.142099097371	899.79
0.182759463787	899.831
0.22331225872	899.872
0.306669771671	899.913
0.341185569763	899.954
0.361447691917	899.995
0.333530694246	900.036
0.23515959084	900.077
0.144401147962	900.118
0.219127461314	900.159
0.40352678299	900.2
0.607126176357	900.241
0.718013048172	900.282
0.723324537277	900.323
0.71348887682	900.364
0.635316193104	900.405
0.539024055004	900.446
0.568718731403	900.487
0.708131074905	900.528
0.910716772079	900.569
1.07541680336	900.61
1.0519528389	900.651
0.939457654953	900.692
0.831818163395	900.733
0.66922968626	900.774
0.551787674427	900.815
0.553792774677	900.856
0.609342813492	900.897
0.682548940182	900.938
0.726512014866	900.979
0.666844785213	901.02
0.539162695408	901.061
0.433876663446	901.102
0.362331718206	901.143
0.315248996019	901.184
0.289157271385	901.225
0.251276493073	901.266
0.234682127833	901.307
0.248066484928	901.348
0.266413271427	901.389
0.26818215847	901.43
0.20536211133	901.471
0.11324749887	901.512
0.143750682473	901.553
0.283403515816	901.594
0.411051958799	901.635
0.539068281651	901.676
0.634236395359	901.717
0.601312398911	901.758
0.50633764267	901.799
0.431005865335	901.84
0.365603238344	901.881
0.348213523626	901.922
0.386346995831	901.963
0.420693308115	902.004
0.445707470179	902.045
0.456229895353	902.086
0.392516314983	902.127
0.270976364613	902.168
0.154180243611	902.209
0.0404180251062	902.25
0.112333297729	902.291
0.225100383162	902.332
0.316723465919	902.373
0.349868804216	902.414
0.297568917274	902.455
0.197641298175	902.496
0.0610282830894	902.537
0.170125320554	902.578
0.369063794613	902.619
0.593576431274	902.66
0.710998475552	902.701
0.700235366821	902.742
0.693403482437	902.783
0.60437309742	902.824
0.421898216009	902.865
0.29820394516	902.906
0.324618428946	902.947
0.431963980198	902.988
0.551467478275	903.029
0.585589766502	903.07
0.503926455975	903.111
0.413301855326	903.152
0.337964445353	903.193
0.242477983236	903.234
0.150111854076	903.275
0.0877175405622	903.316
0.112169355154	903.357
0.237404003739	903.398
0.363724499941	903.439
0.481032520533	903.48
0.604673445225	903.521
0.607007563114	903.562
0.491514980793	903.603
0.375684797764	903.644
0.249059900641	903.685
0.208429813385	903.726
0.318993240595	903.767
0.41028174758	903.808
0.407414525747	903.849
0.373539119959	903.89
0.277969807386	903.931
0.207739502192	903.972
0.330059468746	904.013
0.472819656134	904.054
0.545766234398	904.095
0.615294873714	904.136
0.598215043545	904.177
0.461193323135	904.218
0.333147525787	904.259
0.319890409708	904.3
0.43696898222	904.341
0.574587285519	904.382
0.598532378674	904.423
0.530690193176	904.464
0.469172805548	904.505
0.341519206762	904.546
0.220148429275	904.587
0.285451591015	904.628
0.41953971982	904.669
0.54997330904	904.71
0.697161138058	904.751
0.678680479527	904.792
0.62444549799	904.833
0.609803676605	904.874
0.462442070246	904.915
0.333949625492	904.956
0.225802749395	904.997
0.0898909419775	905.038
0.031746160239	905.079
0.0979287698865	905.12
0.13142387569	905.161
0.12759527564	905.202
0.112371183932	905.243
0.0741292610765	905.284
0.0948112607002	905.325
0.164020493627	905.366
0.221572890878	905.407
0.280085802078	905.448
0.34557852149	905.489
0.354889065027	905.53
0.323621571064	905.571
0.323221445084	905.612
0.32187128067	905.653
0.262673020363	905.694
0.198816254735	905.735
0.173733204603	905.776
0.140541985631	905.817
0.166437864304	905.858
0.235899835825	905.899
0.289174586535	905.94
0.405156135559	905.981
0.500083625317	906.022
0.497722268105	906.063
0.521875441074	906.104
0.539620280266	906.145
0.413154959679	906.186
0.256315916777	906.227
0.111467294395	906.268
0.0745666846633	906.309
0.230113789439	906.35
0.38257303834	906.391
0.520128369331	906.432
0.52856606245	906.473
0.486973643303	906.514
0.49827209115	906.555
0.522800981998	906.596
0.52664577961	906.637
0.511974811554	906.678
0.519459426403	906.719
0.548892378807	906.76
0.466831833124	906.801
0.286291629076	906.842
0.114796184003	906.883
0.0994891226292	906.924
0.267707139254	906.965
0.411162942648	907.006
0.555100023746	907.047
0.548455834389	907.088
0.454757362604	907.129
0.389716237783	907.17
0.238570213318	907.211
0.0464967414737	907.252
0.137540906668	907.293
0.29858738184	907.334
0.374794453382	907.375
0.427882909775	907.416
0.504733622074	907.457
0.465453386307	907.498
0.350633561611	907.539
0.283219873905	907.58
